Customer ID,Account Length (in months),Local Calls,Local Mins,Intl Calls,Intl Mins,Intl Active,Intl Plan,Extra International Charges,Customer Service Calls,Avg Monthly GB Download,Unlimited Data Plan,Extra Data Charges,State,Phone Number,Gender,Age,Under 30,Senior,Group,Number of Customers in Group,Device Protection & Online Backup,Contract Type,Payment Method,Monthly Charge,Total Charges,Churn Category,Churn Reason,Churn
5695-BWVV,52,276,721.8,0,0,No,no,0,0,0,No,0,MT,300-3776,Female,48,No,No,Yes,2,No,One Year,Direct Debit,7,339,,,No
1468-DRGE,52,156,472.5,0,0,No,no,0,0,19,Yes,0,AZ,292-4247,Male,41,No,No,Yes,6,Yes,One Year,Direct Debit,47,2487,,,No
6305-DGQZ,69,294,551.2,0,0,No,no,0,0,4,Yes,0,NM,323-4375,Female,42,No,No,Yes,3,Yes,Two Year,Credit Card,27,1862,,,No
3381-XBCL,34,144,335.9,0,0,No,no,0,0,8,Yes,0,CO,354-5069,Female,37,No,No,Yes,6,Yes,One Year,Paper Check,20,660,,,No
2346-VGCQ,52,460,780,0,0,No,no,0,0,4,Yes,0,NJ,345-5161,Female,51,No,No,Yes,4,Yes,One Year,Credit Card,31,1633,,,No
0134-HBPS,29,130,287.6,0,0,No,no,0,0,4,Yes,0,TX,341-8510,Female,71,No,Yes,Yes,4,Yes,Two Year,Credit Card,16,454,,,No
7832-LUDO,31,68,125.8,0,0,No,no,0,0,0,No,0,MS,286-5152,Female,38,No,No,Yes,6,No,Two Year,Credit Card,11,351,,,No
1866-UGKJ,56,419,843.4,0,0,No,no,0,0,7,Yes,0,TX,323-6493,Female,48,No,No,Yes,3,No,Month-to-Month,Direct Debit,20,1132,,,No
7643-XLCH,71,163,428.1,0,0,No,no,0,0,0,No,0,TX,323-3899,Male,48,No,No,Yes,2,No,Two Year,Credit Card,8,565,,,No
2620-MYPO,1,2,4,0,0,No,yes,0,0,0,No,0,AL,338-3473,Male,40,No,No,Yes,4,No,Month-to-Month,Credit Card,10,10,,,No
9602-CFYP,8,50,120.4,0,0,No,no,0,0,5,Yes,0,FL,321-6190,Male,50,No,No,Yes,2,No,Month-to-Month,Credit Card,14,113,,,No
6491-BISP,66,78,265.4,0,0,No,no,0,0,8,Yes,0,MD,351-4216,Male,75,No,Yes,Yes,2,No,Two Year,Direct Debit,37,2483,,,No
7149-BIMN,2,11,25.1,0,0,No,no,0,0,0,No,0,MI,319-5266,Female,61,No,No,Yes,6,No,One Year,Credit Card,6,10,,,No
1885-EAUF,54,163,536.7,0,0,No,no,0,0,0,No,0,OK,276-4963,Female,24,Yes,No,Yes,6,No,Two Year,Direct Debit,6,308,,,No
3698-RIYD,59,237,413.8,0,0,No,no,0,0,3,Yes,0,AZ,311-7997,Female,32,No,No,Yes,2,Yes,Two Year,Credit Card,37,2209,,,No
3964-IMYW,69,235,552.5,0,0,No,no,0,0,0,No,0,NH,296-2924,Male,48,No,No,Yes,4,No,Two Year,Direct Debit,10,680,,,No
0484-KHIH,13,27,63.8,0,0,No,yes,0,0,0,No,0,WV,291-5488,Male,32,No,No,Yes,2,No,Month-to-Month,Direct Debit,11,137,,,No
6703-QXHC,60,475,714.7,0,0,No,no,0,0,38,No,42,AK,323-4729,Male,51,No,No,Yes,2,Yes,Two Year,Direct Debit,54,3232,,,No
3337-RPFT,57,236,457,0,0,No,no,0,0,6,Yes,0,WY,348-5075,Female,32,No,No,Yes,3,No,One Year,Direct Debit,19,1069,,,No
2643-LPTT,34,179,478.7,0,0,No,no,0,0,0,No,0,WA,296-7159,Male,34,No,No,Yes,6,No,One Year,Credit Card,9,301,,,No
3247-DZII,62,104,308.7,0,0,No,no,0,0,6,Yes,0,MD,395-4336,Male,57,No,No,Yes,6,Yes,Two Year,Credit Card,38,2356,,,No
1309-IYZD,25,35,101.1,0,0,No,no,0,0,27,Yes,0,WA,270-8779,Male,67,No,Yes,Yes,2,Yes,One Year,Credit Card,21,529,,,No
9288-YPNV,72,291,863.4,0,0,No,no,0,0,7,Yes,0,MO,338-10453,Male,22,Yes,No,Yes,4,Yes,Two Year,Credit Card,51,3694,,,No
6957-KUAO,71,235,640,0,0,No,no,0,0,6,Yes,0,OR,322-8050,Female,67,No,Yes,Yes,6,Yes,Two Year,Direct Debit,58,4114,,,No
5597-PWUO,30,122,354.9,0,0,No,no,0,0,29,Yes,0,RI,330-4233,Male,66,No,Yes,Yes,2,Yes,One Year,Credit Card,29,843,,,No
0007-LJFM,61,183,488.8,0,0,No,no,0,0,15,Yes,0,FL,255-7453,Male,25,Yes,No,Yes,3,Yes,Two Year,Direct Debit,32,1927,,,No
8057-ECSQ,7,20,46.6,0,0,No,no,0,0,3,No,6,TN,287-1671,Female,47,No,No,Yes,4,No,Month-to-Month,Direct Debit,24,160,,,No
7864-KMQT,6,38,81.7,0,0,No,no,0,0,0,No,0,ME,277-4048,Male,57,No,No,Yes,4,No,One Year,Credit Card,5,31,,,No
9044-ZCTU,28,96,278.5,0,0,No,no,0,0,6,Yes,0,IN,307-10438,Male,40,No,No,Yes,5,No,One Year,Direct Debit,32,886,,,No
4962-QLEC,53,165,420.8,0,0,No,no,0,0,5,Yes,0,NV,248-6940,Female,53,No,No,Yes,5,Yes,One Year,Direct Debit,25,1312,,,No
5492-UCBG,14,97,198.4,0,0,No,no,0,0,0,No,0,IL,346-6098,Male,33,No,No,Yes,4,No,Two Year,Credit Card,10,135,,,No
9252-GPAB,28,180,361.6,0,0,No,no,0,0,0,No,0,NJ,358-6498,Female,27,Yes,No,Yes,3,No,Month-to-Month,Direct Debit,5,150,,,No
3366-RFKV,70,192,627,0,0,No,no,0,0,0,No,0,WV,310-5735,Female,28,Yes,No,Yes,6,No,One Year,Direct Debit,10,699,,,No
3293-FQMN,41,294,648.7,0,0,No,no,0,0,11,Yes,0,RI,326-8795,Male,59,No,No,Yes,2,Yes,Month-to-Month,Direct Debit,40,1623,,,No
9857-VTYS,63,213,627.5,0,0,No,no,0,0,18,Yes,0,AZ,284-7783,Male,22,Yes,No,Yes,2,Yes,Two Year,Credit Card,24,1528,,,No
1759-KGJH,41,166,446.7,0,0,No,no,0,0,7,Yes,0,OR,352-2899,Male,19,Yes,No,Yes,2,Yes,One Year,Credit Card,25,1029,,,No
5939-VLUL,31,118,244.6,0,0,No,no,0,0,30,Yes,0,DC,325-7398,Male,21,Yes,No,Yes,2,No,Month-to-Month,Direct Debit,26,798,,,No
3435-SVRZ,44,183,479.1,0,0,No,no,0,0,2,Yes,0,RI,366-10472,Female,55,No,No,Yes,5,Yes,Month-to-Month,Credit Card,33,1439,,,No
6810-XSOO,54,318,543.6,0,0,No,no,0,0,0,No,0,MO,387-1815,Female,30,No,No,Yes,6,No,Month-to-Month,Credit Card,7,360,,,No
8241-YKMB,37,161,366,0,0,No,no,0,0,0,No,0,OK,259-6936,Male,39,No,No,Yes,6,No,Month-to-Month,Direct Debit,9,329,,,No
1531-EFFZ,47,200,514.7,0,0,No,no,0,0,5,Yes,0,SD,388-2144,Male,28,Yes,No,Yes,3,No,Month-to-Month,Direct Debit,21,991,,,No
9605-SFEV,72,176,359.3,0,0,No,no,0,0,11,Yes,0,MI,265-10112,Female,49,No,No,Yes,2,Yes,Two Year,Direct Debit,33,2404,,,No
1357-UAXK,73,304,1024,0,0,No,no,0,0,9,Yes,0,OK,311-7665,Female,22,Yes,No,Yes,5,Yes,Two Year,Credit Card,43,3147,,,No
9846-NNFC,63,147,250.5,0,0,No,no,0,0,2,No,92,NE,282-2235,Female,71,No,Yes,Yes,2,Yes,Two Year,Credit Card,33,2085,,,No
8511-QDHS,23,87,185.8,0,0,No,no,0,0,9,Yes,0,CT,297-6678,Male,27,Yes,No,Yes,4,No,Month-to-Month,Direct Debit,29,681,,,No
1580-IHKH,16,74,213.3,0,0,No,no,0,0,0,No,0,DC,305-1533,Male,32,No,No,Yes,4,No,Two Year,Credit Card,12,203,,,No
1618-RXVF,11,59,164.6,0,0,No,no,0,0,0,No,0,IA,318-7706,Female,61,No,No,Yes,4,No,Month-to-Month,Credit Card,7,75,,,No
7423-IZVQ,40,116,281.2,0,0,No,no,0,0,0,No,0,TX,382-8950,Male,50,No,No,Yes,3,No,Two Year,Credit Card,9,370,,,No
0735-ZHRJ,51,267,454.7,0,0,No,no,0,0,12,Yes,0,MA,263-2728,Female,21,Yes,No,Yes,2,Yes,One Year,Direct Debit,39,1981,,,No
9285-QGVF,73,477,1166.1,0,0,No,no,0,0,0,No,0,GA,343-10126,Male,23,Yes,No,Yes,2,No,Two Year,Credit Card,11,770,,,No
5247-JTCP,36,233,572.2,0,0,No,no,0,0,0,No,0,VA,375-2900,Female,39,No,No,Yes,2,No,Two Year,Direct Debit,7,262,,,No
4406-ZCIJ,23,39,117.2,0,0,No,no,0,0,6,Yes,0,MT,343-3245,Female,67,No,Yes,Yes,2,Yes,Two Year,Direct Debit,40,934,,,No
4095-ELIP,35,163,414.9,0,0,No,no,0,0,0,No,0,WA,285-2768,Female,53,No,No,Yes,4,No,Month-to-Month,Direct Debit,10,349,,,No
3215-QOCD,16,85,164.7,0,0,No,no,0,0,15,Yes,0,VA,281-8066,Male,24,Yes,No,Yes,5,No,Month-to-Month,Direct Debit,26,434,,,No
6771-CFQZ,3,7,17,0,0,No,no,0,0,37,No,0,SC,401-6803,Female,25,Yes,No,Yes,3,Yes,Month-to-Month,Direct Debit,21,72,,,No
0168-PLEH,31,95,218.8,0,0,No,no,0,0,11,Yes,0,OH,407-10471,Female,63,No,No,Yes,2,No,Month-to-Month,Direct Debit,43,1344,,,No
3522-PCZO,32,53,129.5,0,0,No,no,0,0,27,Yes,0,OK,274-9925,Female,25,Yes,No,Yes,4,No,Month-to-Month,Direct Debit,30,983,,,No
7348-WQXV,31,70,124.4,0,0,No,no,0,0,0,No,0,KS,364-3493,Female,55,No,No,Yes,2,No,Two Year,Direct Debit,8,251,,,No
9949-RSIC,9,41,113.6,0,0,No,no,0,0,0,No,0,NC,353-8502,Male,58,No,No,Yes,6,No,One Year,Credit Card,7,63,,,No
1769-WSXE,71,323,848.7,0,0,No,no,0,0,8,Yes,0,NM,331-6202,Female,50,No,No,Yes,3,Yes,One Year,Credit Card,27,1889,,,No
2135-PSTB,66,220,727.3,264,884.4,Yes,yes,0,0,5,Yes,0,CA,341-2842,Female,54,No,No,Yes,3,No,Two Year,Credit Card,26,1725,,,No
0495-VTCB,68,274,886.3,0,0,No,no,0,0,0,No,0,AZ,337-4395,Male,48,No,No,Yes,4,No,Two Year,Direct Debit,10,711,,,No
7739-YOBC,12,20,47.4,0,0,No,no,0,0,0,No,0,ND,316-3600,Male,40,No,No,Yes,2,No,One Year,Credit Card,11,125,,,No
1352-TMEO,56,310,900.7,224,700,Yes,yes,0,0,10,Yes,0,MO,297-7941,Female,40,No,No,Yes,2,No,One Year,Direct Debit,27,1511,,,No
2070-FQNJ,68,313,749.3,0,0,No,no,0,0,4,Yes,0,OK,277-8297,Male,31,No,No,Yes,2,Yes,Two Year,Direct Debit,18,1231,,,No
8554-FTFQ,23,97,326.3,0,0,No,no,0,0,6,Yes,0,MS,393-6891,Male,59,No,No,Yes,2,No,One Year,Direct Debit,21,484,,,No
0364-HCWW,17,34,87.3,0,0,No,no,0,0,0,No,0,WV,390-5225,Female,42,No,No,Yes,2,No,Month-to-Month,Credit Card,10,170,,,No
4332-CCMW,60,114,238.1,0,0,No,no,0,0,0,No,0,MA,367-3210,Male,58,No,No,Yes,4,No,One Year,Direct Debit,8,449,,,No
6539-ZOUO,23,116,364.9,0,0,No,no,0,0,4,Yes,0,DC,397-5196,Female,60,No,No,Yes,3,Yes,Two Year,Direct Debit,22,505,,,No
8135-GCNM,24,48,120.5,0,0,No,no,0,0,38,Yes,0,GA,324-5446,Female,35,No,No,Yes,5,No,Two Year,Direct Debit,12,281,,,No
8194-BNYY,2,13,24.6,0,0,No,no,0,0,3,Yes,0,DE,251-5890,Female,36,No,No,Yes,2,No,Month-to-Month,Direct Debit,23,44,,,No
3847-FACM,74,181,442.3,296,836.2,Yes,yes,0,0,13,Yes,0,RI,309-5076,Male,37,No,No,Yes,2,Yes,Two Year,Credit Card,36,2623,,,No
2102-USZN,4,14,38.4,0,0,No,no,0,0,17,Yes,0,OR,409-9870,Female,30,No,No,Yes,6,No,Month-to-Month,Credit Card,30,116,,,No
1570-GRYH,41,117,329,0,0,No,no,0,0,0,No,0,NM,382-3328,Female,53,No,No,Yes,2,No,Month-to-Month,Direct Debit,13,528,,,No
7033-TQMA,50,210,555,0,0,No,no,0,0,4,Yes,0,FL,282-2157,Male,77,No,Yes,Yes,4,Yes,One Year,Direct Debit,39,1945,,,No
8105-MGCV,46,203,553.7,184,487.6,Yes,yes,0,0,0,No,0,WI,302-6567,Female,26,Yes,No,Yes,2,No,Two Year,Direct Debit,7,340,,,No
8843-HCUL,56,372,847,0,0,No,no,0,0,15,Yes,0,NM,293-5651,Male,26,Yes,No,Yes,2,Yes,Two Year,Credit Card,19,1099,,,No
2085-RCBA,11,48,126.5,0,0,No,no,0,0,5,Yes,0,ID,265-2382,Female,60,No,No,Yes,6,No,Month-to-Month,Direct Debit,31,358,,,No
0894-JCYZ,25,38,127.3,0,0,No,no,0,0,5,Yes,0,LA,261-7258,Male,64,No,No,Yes,5,No,Month-to-Month,Direct Debit,34,877,,,No
6323-BHOI,65,337,1043.2,0,0,No,no,0,0,17,Yes,0,MD,281-6020,Female,20,Yes,No,Yes,2,Yes,Two Year,Credit Card,36,2343,,,No
9778-EVSK,3,10,31.2,0,0,No,no,0,0,0,No,0,AR,234-9540,Female,51,No,No,Yes,3,No,Month-to-Month,Credit Card,5,15,,,No
1263-KCFO,1,8,16,0,0,No,no,0,0,4,Yes,0,GA,317-8923,Male,47,No,No,Yes,2,No,Month-to-Month,Direct Debit,12,12,,,No
1510-YTGK,70,269,764.5,0,0,No,no,0,0,2,Yes,0,HI,368-9836,Male,50,No,No,Yes,2,Yes,Two Year,Direct Debit,32,2203,,,No
2680-UVBL,51,114,305.2,0,0,No,no,0,1,4,Yes,0,GA,339-1927,Male,79,No,Yes,Yes,4,Yes,Two Year,Direct Debit,37,1867,,,No
8445-XEFP,6,38,88.3,0,0,No,no,0,2,4,Yes,0,IA,341-5473,Female,38,No,No,Yes,3,Yes,Month-to-Month,Credit Card,30,167,,,No
2686-SFLO,53,86,213.3,212,551.2,Yes,yes,0,0,0,No,0,ME,357-8762,Female,47,No,No,Yes,5,No,Two Year,Credit Card,8,440,,,No
6028-HJWL,10,13,40,0,0,No,no,0,1,0,No,0,RI,272-8343,Male,22,Yes,No,Yes,3,No,Two Year,Credit Card,9,91,,,No
8679-EQYW,27,90,268.1,108,499.5,Yes,yes,0,0,0,No,0,MI,326-8036,Female,41,No,No,Yes,5,No,One Year,Credit Card,7,196,,,No
6231-ADZO,14,54,184.3,0,0,No,no,0,1,0,No,0,OH,377-2474,Female,55,No,No,Yes,3,No,Month-to-Month,Credit Card,11,151,,,No
4248-YSRP,9,41,135.9,0,0,No,no,0,1,26,Yes,0,DE,334-5150,Female,33,No,No,Yes,4,No,Month-to-Month,Direct Debit,14,131,,,No
5538-LZEO,45,247,628.5,0,0,No,no,0,1,0,No,0,NM,261-3117,Female,56,No,No,Yes,2,No,Two Year,Credit Card,7,314,,,No
6614-ZGSC,52,163,465.8,0,0,No,no,0,2,10,Yes,0,KY,385-1731,Male,34,No,No,Yes,4,No,Month-to-Month,Credit Card,23,1173,,,No
8389-VJDF,22,79,156.3,0,0,No,no,0,0,30,Yes,0,NJ,359-7318,Male,19,Yes,No,Yes,6,No,Month-to-Month,Credit Card,13,292,,,No
0036-XKEJ,26,64,103,0,0,No,no,0,2,6,Yes,0,ID,308-1841,Female,67,No,Yes,Yes,2,Yes,Two Year,Direct Debit,36,927,,,No
2951-WPVK,70,163,421,280,917,Yes,yes,0,1,0,No,0,DC,360-2569,Male,30,No,No,Yes,2,No,Two Year,Credit Card,10,704,,,No
9831-YZIK,1,1,4,0,0,No,no,0,2,0,No,0,OR,269-5102,Female,44,No,No,Yes,2,No,Month-to-Month,Credit Card,7,7,,,No
2980-GOMK,19,82,132.9,0,0,No,no,0,0,0,No,0,OK,361-5462,Female,54,No,No,Yes,2,No,Two Year,Credit Card,7,134,,,No
0230-HSKX,9,49,103.5,0,0,No,no,0,0,19,Yes,0,NY,343-5149,Male,35,No,No,Yes,5,Yes,Month-to-Month,Direct Debit,35,332,,,No
0324-GHHJ,52,306,573.2,0,0,No,no,0,1,14,Yes,0,AL,308-5994,Female,23,Yes,No,Yes,4,No,Two Year,Direct Debit,14,750,,,No
3143-FIZH,71,145,429,0,0,No,no,0,2,9,No,56,RI,336-5157,Male,44,No,No,Yes,2,Yes,Two Year,Direct Debit,61,4390,,,No
1805-OUIM,25,38,101.6,100,282.5,Yes,yes,0,1,19,Yes,0,VT,317-4120,Male,49,No,No,Yes,4,Yes,One Year,Credit Card,36,919,,,No
3097-QETR,58,173,464.5,0,0,No,no,0,0,0,No,0,WY,311-9063,Male,52,No,No,Yes,3,No,Two Year,Direct Debit,12,722,,,No
0714-MVOD,37,295,590.6,0,0,No,no,0,1,0,No,0,ID,313-7716,Female,56,No,No,Yes,4,No,One Year,Credit Card,5,202,,,No
4518-CNFT,73,300,948.3,0,0,No,no,0,1,5,Yes,0,CT,331-8394,Female,51,No,No,Yes,2,Yes,Two Year,Direct Debit,54,3933,,,No
0238-ANKB,36,237,577.1,144,165.6,Yes,yes,0,3,0,No,0,MD,350-3030,Female,33,No,No,Yes,3,No,One Year,Credit Card,8,281,,,No
8050-LCXA,31,53,122.3,0,0,No,no,0,3,0,No,0,MN,319-4319,Male,47,No,No,Yes,6,No,Month-to-Month,Credit Card,9,284,,,No
3125-XOSI,59,149,469.1,0,0,No,no,0,3,7,Yes,0,CT,327-5794,Female,44,No,No,Yes,3,Yes,Two Year,Credit Card,59,3482,,,No
3896-BZGR,2,6,20.6,0,0,No,no,0,0,10,Yes,0,ME,275-2955,Male,51,No,No,Yes,2,No,Month-to-Month,Credit Card,21,43,,,No
5019-YZUR,50,200,547.8,0,0,No,no,0,0,14,Yes,0,MN,363-7658,Male,22,Yes,No,Yes,2,No,One Year,Direct Debit,20,986,,,No
5800-GJCS,67,371,931.8,0,0,No,no,0,3,6,Yes,0,NY,353-2670,Female,57,No,No,Yes,4,Yes,One Year,Direct Debit,41,2744,,,No
1755-IVIT,10,65,163.6,40,149,Yes,yes,0,2,19,No,16,MA,369-3397,Female,50,No,No,Yes,2,No,One Year,Credit Card,12,124,,,No
5833-YRWQ,9,34,103.5,0,0,No,no,0,2,0,No,0,WY,347-7692,Male,22,Yes,No,Yes,6,No,Month-to-Month,Direct Debit,9,76,,,No
3474-AJEE,9,13,42.6,0,0,No,no,0,1,0,No,0,KY,273-9499,Female,57,No,No,Yes,2,No,One Year,Credit Card,8,70,,,No
4749-GTSB,56,132,391.2,0,0,No,no,0,2,6,Yes,0,UT,318-3751,Female,48,No,No,Yes,6,No,One Year,Direct Debit,29,1635,,,No
3281-EOGN,17,67,172.2,68,166.6,Yes,yes,0,1,15,Yes,0,WA,327-6052,Female,27,Yes,No,Yes,2,No,Month-to-Month,Credit Card,22,375,,,No
1337-AUEQ,67,102,268.9,0,0,No,no,0,0,29,Yes,0,MT,278-9918,Female,43,No,No,Yes,4,Yes,Two Year,Credit Card,56,3796,,,No
7053-DTNR,74,598,1176.6,0,0,No,no,0,2,21,Yes,0,NJ,260-9768,Male,32,No,No,Yes,6,No,Two Year,Credit Card,33,2392,,,No
0862-EYMY,1,6,11,0,0,No,no,0,2,4,Yes,0,KS,273-6331,Male,45,No,No,Yes,6,No,Month-to-Month,Credit Card,36,36,,,No
0111-GVHG,43,164,390.4,0,0,No,no,0,0,17,Yes,0,NC,246-9331,Male,32,No,No,Yes,2,No,One Year,Credit Card,24,1044,,,No
3804-QMFF,44,294,699.5,0,0,No,no,0,1,5,No,44,ND,355-4594,Female,49,No,No,Yes,5,Yes,One Year,Credit Card,22,957,,,No
4449-DEKF,66,95,396.6,0,0,No,no,0,2,0,No,0,WV,312-9924,Male,63,No,No,Yes,6,No,Two Year,Credit Card,11,700,,,No
1452-WKIW,68,194,747.5,0,0,No,no,0,2,0,No,0,MO,393-6485,Male,39,No,No,Yes,2,No,Two Year,Credit Card,11,780,,,No
1426-JVBH,74,163,518.1,0,0,No,no,0,2,0,No,0,CT,308-2793,Female,42,No,No,Yes,5,No,Two Year,Direct Debit,7,509,,,No
4359-IQHT,9,20,43,0,0,No,no,0,2,10,Yes,0,MN,354-7015,Female,22,Yes,No,Yes,2,No,Month-to-Month,Direct Debit,11,97,,,No
0001-QFCV,74,181,592.9,0,0,No,no,0,1,14,No,57,MT,381-5395,Female,58,No,No,Yes,4,No,Two Year,Direct Debit,30,2190,,,No
4252-LCUP,42,149,380,0,0,No,no,0,2,18,Yes,0,GA,271-2092,Male,29,Yes,No,Yes,5,No,Month-to-Month,Credit Card,24,1012,,,No
6388-JGXT,45,88,223.3,0,0,No,no,0,0,9,Yes,0,WY,338-8582,Male,60,No,No,Yes,5,Yes,Two Year,Direct Debit,37,1672,,,No
8303-QUWW,71,409,920.9,0,0,No,no,0,2,3,Yes,0,GA,331-9323,Male,59,No,No,Yes,2,Yes,Two Year,Direct Debit,35,2498,,,No
2254-JNBD,71,178,571.6,0,0,No,no,0,0,0,No,0,CO,321-7264,Male,52,No,No,Yes,3,No,Two Year,Credit Card,10,725,,,No
6581-GJPT,52,192,464.7,0,0,No,no,0,1,38,Yes,0,LA,290-3705,Female,41,No,No,Yes,4,Yes,One Year,Direct Debit,18,928,,,No
6667-LZXK,23,94,206.8,0,0,No,no,0,1,0,No,0,NY,291-9786,Female,26,Yes,No,Yes,3,No,Two Year,Credit Card,7,163,,,No
5057-FKHC,7,53,103,0,0,No,no,0,2,7,Yes,0,CO,374-5284,Female,42,No,No,Yes,4,Yes,One Year,Direct Debit,24,162,,,No
5618-ZLBH,71,142,352.5,0,0,No,no,0,2,3,Yes,0,NJ,342-8435,Male,42,No,No,Yes,5,Yes,Two Year,Credit Card,45,3202,,,No
5464-KRMK,6,7,22.5,0,0,No,no,0,2,26,No,0,WA,321-10384,Female,24,Yes,No,Yes,6,No,Month-to-Month,Credit Card,24,137,,,No
4665-CRND,67,187,470,0,0,No,no,0,1,4,Yes,0,IA,260-8180,Male,75,No,Yes,Yes,2,Yes,Two Year,Direct Debit,34,2300,,,No
7040-WWVS,67,488,931.2,0,0,No,no,0,0,4,Yes,0,WV,280-5637,Male,42,No,No,Yes,2,No,One Year,Credit Card,30,1994,,,No
8888-DMWU,8,37,74.4,0,0,No,no,0,2,38,Yes,0,RI,304-9994,Male,48,No,No,Yes,4,No,Month-to-Month,Direct Debit,15,124,,,No
0629-UPUB,50,264,645.7,0,0,No,no,0,2,2,Yes,0,KS,349-2036,Male,48,No,No,Yes,6,No,Month-to-Month,Direct Debit,39,1951,,,No
9361-SUXZ,20,60,178.6,0,0,No,no,0,1,0,No,0,MT,324-9447,Female,32,No,No,Yes,2,No,Month-to-Month,Credit Card,6,113,,,No
3117-GTJB,60,170,482.2,0,0,No,no,0,1,0,No,0,MO,303-8983,Female,39,No,No,Yes,2,No,Two Year,Credit Card,9,546,,,No
5332-YVYQ,57,256,682.9,0,0,No,no,0,1,4,Yes,0,CT,254-1023,Male,63,No,No,Yes,2,Yes,One Year,Credit Card,17,976,,,No
2775-NJRV,61,250,667.2,244,994.3,Yes,yes,0,2,12,Yes,0,WV,369-10843,Female,25,Yes,No,Yes,3,Yes,Two Year,Credit Card,20,1188,,,No
3373-QQHF,75,223,597.3,0,0,No,no,0,1,0,No,0,OR,260-6639,Female,45,No,No,Yes,3,No,Two Year,Credit Card,12,900,,,No
6443-MUOM,54,339,861,0,0,No,no,0,0,30,Yes,0,NJ,333-7803,Male,29,Yes,No,Yes,2,Yes,Two Year,Credit Card,33,1791,,,No
1706-VZOX,14,34,97.6,56,105,Yes,yes,0,2,0,No,0,DC,359-6380,Female,62,No,No,Yes,3,No,One Year,Credit Card,9,122,,,No
9681-ALZQ,67,369,937.7,0,0,No,no,0,1,7,Yes,0,UT,314-4723,Male,37,No,No,Yes,4,No,Two Year,Direct Debit,49,3276,,,No
9308-TFER,14,21,56.2,0,0,No,no,0,2,15,Yes,0,MT,375-7686,Female,76,No,Yes,Yes,3,No,Two Year,Direct Debit,49,682,,,No
4529-BTPC,27,77,185.7,0,0,No,no,0,0,0,No,0,KY,327-2598,Female,60,No,No,Yes,5,No,Two Year,Credit Card,13,356,,,No
3318-MXZI,1,2,4,0,0,No,no,0,2,18,Yes,0,UT,302-6950,Female,38,No,No,Yes,2,No,Month-to-Month,Credit Card,21,21,,,No
9289-DDTV,62,188,560.2,0,0,No,no,0,2,12,Yes,0,FL,265-3554,Male,34,No,No,Yes,5,No,Month-to-Month,Credit Card,27,1671,,,No
8993-CRGO,7,26,59.6,0,0,No,no,0,1,9,Yes,0,MT,335-10369,Male,45,No,No,Yes,4,No,Month-to-Month,Direct Debit,16,121,,,No
6116-WOZL,72,309,932.3,0,0,No,no,0,1,12,No,22,MN,332-10209,Male,22,Yes,No,Yes,2,Yes,Two Year,Credit Card,43,3076,,,No
5620-ABIP,66,180,459.9,0,0,No,no,0,2,8,Yes,0,ID,284-3853,Female,34,No,No,Yes,2,No,Two Year,Credit Card,55,3628,,,No
2162-DCFP,31,168,462.9,0,0,No,no,0,0,0,No,0,MT,381-7417,Male,25,Yes,No,Yes,2,No,One Year,Direct Debit,6,192,,,No
2199-QZML,52,203,361,208,608.4,Yes,yes,0,1,0,No,0,WV,271-2711,Female,64,No,No,Yes,6,No,Two Year,Credit Card,5,282,,,No
5403-YQQN,20,55,140.6,80,208,Yes,yes,0,2,0,No,0,KS,300-3758,Female,54,No,No,Yes,2,No,One Year,Direct Debit,6,123,,,No
3071-WVBN,26,110,309.2,0,0,No,no,0,0,15,Yes,0,NJ,382-8374,Male,58,No,No,Yes,2,No,One Year,Direct Debit,40,1023,,,No
7408-LZVV,54,293,707.3,0,0,No,no,0,0,20,Yes,0,ME,306-9876,Male,20,Yes,No,Yes,3,No,One Year,Credit Card,22,1191,,,No
5497-VWFZ,6,35,81.7,0,0,No,no,0,1,0,No,0,WI,257-9609,Male,47,No,No,Yes,4,No,Month-to-Month,Credit Card,9,54,,,No
7778-IHAY,57,162,402,0,0,No,no,0,1,0,No,0,HI,350-1935,Male,51,No,No,Yes,5,No,Two Year,Credit Card,12,684,,,No
2134-VNEY,35,71,138.5,0,0,No,no,0,1,7,Yes,0,AZ,253-8741,Male,61,No,No,Yes,3,Yes,Month-to-Month,Credit Card,37,1285,,,No
9024-AUGN,36,81,254.6,0,0,No,no,0,2,15,Yes,0,FL,310-3954,Female,23,Yes,No,Yes,3,Yes,Two Year,Credit Card,43,1578,,,No
1784-NCMM,12,16,57.8,0,0,No,no,0,0,0,No,0,MT,357-9070,Female,42,No,No,Yes,3,No,Month-to-Month,Credit Card,8,97,,,No
4632-PUWD,39,210,509.7,0,0,No,no,0,0,0,No,0,MO,408-3167,Male,68,No,Yes,Yes,3,No,Two Year,Credit Card,7,270,,,No
6309-JVOD,70,331,1114.2,0,0,No,no,0,0,5,Yes,0,ME,338-5981,Female,47,No,No,Yes,3,Yes,Two Year,Direct Debit,22,1502,,,No
7300-ZODV,71,116,357.2,0,0,No,no,0,0,3,No,72,NH,281-5349,Male,34,No,No,Yes,6,Yes,Two Year,Credit Card,54,3851,,,No
1712-YDMH,60,244,661.3,240,744,Yes,yes,0,0,0,No,0,OR,317-10525,Male,45,No,No,Yes,3,No,One Year,Credit Card,6,335,,,No
3148-KSPG,17,61,138.3,0,0,No,no,0,0,0,No,0,AL,325-8544,Male,38,No,No,Yes,2,No,One Year,Direct Debit,6,107,,,No
